task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index
1568,Billing,2,Human,36,Yes,5,1,Medium,No,0.139
1569,Technical,1,Human,40,Yes,2,3,Medium,No,0.05
1570,Technical,3,Human,11,No,3,2,High,No,0.273
1571,Billing,5,AI,27,Yes,1,1,Low,No,0.037
1572,HR,4,Human,30,No,4,1,Medium,No,0.133
1573,Customer Support,2,Human,25,Yes,2,0,Low,No,0.08
1574,Customer Support,4,Human,25,Yes,4,1,Low,No,0.16
1575,Technical,3,Human,21,Yes,2,0,High,No,0.095
1576,Customer Support,1,Human,40,Yes,4,0,High,No,0.1
1577,Billing,5,AI,19,Yes,2,0,Medium,No,0.105
1578,Customer Support,3,AI,52,Yes,1,3,Medium,No,0.019
1579,HR,1,Human,28,Yes,2,3,Medium,No,0.071
1580,Technical,5,Human,22,Yes,1,1,Low,No,0.045
1581,Billing,3,Human,11,Yes,5,0,Medium,No,0.455
1582,Customer Support,5,AI,16,No,3,0,Medium,No,0.188
1583,Billing,3,Human,60,No,2,1,Medium,No,0.033
1584,Customer Support,3,Human,32,Yes,3,1,Low,No,0.094
1585,Technical,3,AI,47,Yes,2,2,Low,No,0.043
1586,Billing,4,AI,58,Yes,2,1,Medium,No,0.034
1587,HR,5,AI,9,Yes,3,1,High,No,0.333
1588,Billing,3,AI,6,Yes,2,0,Medium,No,0.333
1589,HR,3,AI,38,Yes,3,3,Low,No,0.079
1590,Technical,1,Human,54,Yes,3,1,Medium,No,0.056
1591,HR,3,AI,19,Yes,4,3,Medium,No,0.211
1592,Customer Support,3,Human,23,No,3,2,Medium,No,0.13
1593,Customer Support,2,Human,51,Yes,4,1,High,No,0.078
1594,HR,1,AI,18,Yes,3,0,Medium,Yes,0.167
1595,Technical,5,AI,47,Yes,2,0,Medium,No,0.043
1596,Billing,3,Human,35,Yes,5,1,Low,No,0.143
1597,Customer Support,2,Human,7,Yes,5,0,Low,Yes,0.714
1598,Billing,3,AI,46,Yes,4,1,High,No,0.087
1599,Customer Support,5,AI,39,Yes,1,3,Low,No,0.026
1600,Technical,4,AI,36,Yes,5,0,High,No,0.139
1601,Customer Support,2,Human,28,Yes,4,2,High,No,0.143
1602,Technical,1,Human,48,Yes,2,0,Low,No,0.042
1603,Technical,2,AI,6,Yes,3,2,Low,Yes,0.5
1604,Customer Support,1,AI,7,Yes,3,1,Low,Yes,0.429
1605,Technical,2,AI,60,Yes,4,2,Medium,No,0.067
1606,Technical,5,AI,8,Yes,2,3,Low,No,0.25
1607,Billing,3,AI,34,Yes,1,3,Medium,No,0.029
1608,Customer Support,2,AI,22,Yes,4,0,Medium,No,0.182
1609,Technical,1,AI,39,Yes,2,0,Low,No,0.051
1610,Technical,5,AI,6,Yes,1,0,High,No,0.167
1611,HR,4,Human,32,Yes,2,2,High,No,0.062
1612,Customer Support,5,Human,26,Yes,1,3,High,No,0.038
1613,Customer Support,5,Human,52,Yes,2,3,Low,No,0.038
1614,Billing,2,AI,24,Yes,1,2,Medium,No,0.042
1615,HR,1,AI,10,Yes,2,2,Medium,Yes,0.2
1616,Technical,2,Human,34,Yes,1,1,Medium,No,0.029
1617,Technical,1,AI,23,Yes,3,3,Medium,No,0.13
1618,Customer Support,5,Human,35,Yes,3,1,Low,No,0.086
1619,Customer Support,5,AI,12,Yes,2,1,Low,No,0.167
1620,Technical,5,Human,6,Yes,4,1,High,No,0.667
1621,Billing,5,AI,28,Yes,4,3,High,No,0.143
1622,Customer Support,5,Human,49,Yes,1,2,Medium,No,0.02
1623,Billing,4,AI,49,Yes,4,1,Low,No,0.082
1624,Customer Support,5,Human,32,Yes,4,2,Medium,No,0.125
1625,Billing,3,AI,57,Yes,1,2,Medium,No,0.018
1626,HR,4,AI,6,Yes,4,0,Low,No,0.667
1627,Customer Support,2,AI,35,Yes,1,2,Low,No,0.029
1628,Customer Support,2,Human,5,No,1,3,High,Yes,0.2
1629,Technical,4,Human,36,Yes,2,3,Low,No,0.056
1630,Technical,4,Human,9,No,1,3,Low,No,0.111
1631,Customer Support,3,AI,21,Yes,1,3,Medium,No,0.048
1632,HR,4,Human,44,Yes,5,3,Low,No,0.114
1633,Customer Support,1,AI,22,Yes,2,2,Medium,No,0.091
1634,HR,1,AI,56,Yes,1,3,Low,No,0.018
1635,Technical,1,AI,42,Yes,5,0,Low,No,0.119
1636,Technical,4,Human,59,Yes,3,2,Low,No,0.051
1637,Billing,4,AI,53,Yes,1,0,Low,No,0.019
1638,Billing,1,AI,38,Yes,4,0,Low,No,0.105
1639,Billing,1,AI,49,Yes,2,1,Low,No,0.041
1640,Technical,2,AI,52,Yes,3,2,Low,No,0.058
1641,Technical,2,AI,56,No,2,3,High,No,0.036
1642,HR,1,AI,55,Yes,5,2,High,No,0.091
1643,HR,1,Human,28,Yes,2,1,High,No,0.071
1644,Customer Support,3,Human,13,Yes,2,3,High,No,0.154
1645,Customer Support,3,AI,24,Yes,2,0,High,No,0.083
1646,Technical,1,AI,22,Yes,1,1,Low,No,0.045
1647,Customer Support,4,Human,17,Yes,4,0,Low,No,0.235
1648,Technical,5,Human,16,No,3,0,High,No,0.188
1649,Technical,2,Human,29,Yes,5,3,High,No,0.172
1650,Technical,5,Human,59,Yes,4,2,Medium,No,0.068
1651,Billing,2,AI,11,Yes,2,0,Low,Yes,0.182
1652,Billing,3,AI,18,Yes,3,1,High,No,0.167
1653,HR,1,Human,42,Yes,3,3,Low,No,0.071
1654,HR,3,AI,60,Yes,3,0,Medium,No,0.05
1655,HR,3,AI,40,Yes,4,0,Low,No,0.1
1656,Customer Support,5,Human,33,Yes,2,0,High,No,0.061
1657,Customer Support,4,Human,13,Yes,1,1,High,No,0.077
1658,Technical,3,AI,47,Yes,4,1,Low,No,0.085
1659,Billing,3,AI,9,No,3,0,Low,No,0.333
1660,Customer Support,5,AI,46,Yes,1,1,Low,No,0.022
1661,Technical,1,Human,15,Yes,3,0,Low,Yes,0.2
1662,Technical,1,AI,38,Yes,2,2,High,No,0.053
1663,Customer Support,4,Human,50,Yes,1,2,Low,No,0.02
1664,HR,5,AI,25,Yes,5,0,Medium,No,0.2
1665,Billing,2,Human,12,Yes,2,1,Medium,Yes,0.167
1666,Technical,2,AI,29,No,5,1,High,No,0.172
1667,Technical,4,Human,12,Yes,5,1,Medium,No,0.417
1668,Billing,2,AI,23,Yes,1,3,Low,No,0.043
1669,Customer Support,5,AI,18,Yes,5,2,Medium,No,0.278
1670,Customer Support,3,AI,53,Yes,2,0,High,No,0.038
1671,Billing,3,Human,53,Yes,2,1,Low,No,0.038
1672,Technical,4,Human,14,Yes,2,3,Low,No,0.143
1673,Customer Support,2,AI,29,No,2,1,Low,No,0.069
1674,Customer Support,5,AI,32,Yes,5,3,Low,No,0.156
1675,Billing,1,AI,12,Yes,2,3,Medium,Yes,0.167
1676,Customer Support,2,Human,44,Yes,1,1,Medium,No,0.023
1677,Technical,1,Human,39,Yes,1,1,Low,No,0.026
1678,Customer Support,1,AI,23,Yes,4,3,Low,No,0.174
1679,Customer Support,5,AI,11,No,2,2,Medium,No,0.182
1680,Customer Support,4,AI,17,Yes,2,3,Medium,No,0.118
1681,Customer Support,1,AI,58,Yes,5,3,High,No,0.086
1682,Billing,5,AI,42,Yes,1,3,High,No,0.024
1683,Technical,1,Human,8,Yes,2,1,Low,Yes,0.25
1684,Technical,2,Human,6,Yes,1,0,Low,Yes,0.167
1685,Billing,1,AI,12,Yes,2,3,Low,Yes,0.167
1686,Technical,5,AI,26,Yes,5,2,High,No,0.192
1687,Customer Support,1,Human,59,Yes,4,3,High,No,0.068
1688,Customer Support,2,Human,15,Yes,5,3,Medium,Yes,0.333
1689,Customer Support,5,AI,50,No,4,2,Medium,No,0.08
1690,HR,2,Human,58,Yes,3,2,High,No,0.052
1691,Customer Support,1,Human,51,No,2,1,Low,No,0.039
1692,HR,1,Human,20,Yes,5,1,High,Yes,0.25
1693,Technical,1,Human,37,Yes,3,3,Medium,No,0.081
1694,Customer Support,5,Human,6,Yes,5,0,Low,No,0.833
1695,Customer Support,1,Human,46,No,3,3,Low,No,0.065
1696,Technical,4,Human,57,Yes,3,0,Medium,No,0.053
1697,Technical,5,AI,40,Yes,1,1,Low,No,0.025
1698,Technical,2,AI,36,Yes,5,0,Low,No,0.139
1699,Billing,5,Human,14,Yes,5,2,High,No,0.357
1700,Technical,2,AI,22,Yes,5,3,Medium,No,0.227
1701,Customer Support,3,Human,54,Yes,1,0,Medium,No,0.019
1702,Technical,5,Human,33,Yes,1,3,Low,No,0.03
1703,Billing,5,Human,49,Yes,1,1,High,No,0.02
1704,Technical,3,AI,21,Yes,1,3,Low,No,0.048
1705,HR,3,Human,17,No,2,1,Low,No,0.118
1706,Technical,2,Human,32,Yes,3,1,High,No,0.094
1707,Customer Support,4,AI,38,Yes,1,0,Low,No,0.026
1708,Billing,1,AI,20,Yes,4,1,Medium,Yes,0.2
1709,Customer Support,5,AI,43,Yes,5,0,Medium,No,0.116
1710,HR,1,AI,44,Yes,5,0,Medium,No,0.114
1711,HR,2,AI,28,Yes,5,1,Medium,No,0.179
1712,HR,5,Human,51,Yes,5,3,Low,No,0.098
1713,Technical,1,Human,45,Yes,5,1,High,No,0.111
1714,HR,2,Human,58,Yes,4,0,Low,No,0.069
1715,Billing,2,Human,19,Yes,3,0,Low,Yes,0.158
1716,HR,5,AI,33,Yes,3,1,Medium,No,0.091
1717,Billing,3,Human,33,Yes,2,1,High,No,0.061
1718,Customer Support,2,Human,45,Yes,2,0,Low,No,0.044
1719,HR,3,Human,11,Yes,1,3,Medium,No,0.091
1720,Customer Support,3,Human,19,Yes,4,3,Medium,No,0.211
1721,Billing,4,Human,27,Yes,2,3,High,No,0.074
1722,Technical,5,AI,31,Yes,5,0,High,No,0.161
1723,Technical,3,AI,12,Yes,1,1,High,No,0.083
1724,Billing,1,Human,39,Yes,4,2,High,No,0.103
1725,Customer Support,5,AI,32,Yes,3,0,High,No,0.094
1726,Billing,3,Human,7,Yes,1,2,Low,No,0.143
1727,HR,1,Human,34,Yes,1,2,Low,No,0.029
1728,HR,3,AI,31,Yes,2,3,High,No,0.065
1729,Customer Support,2,Human,58,Yes,4,1,Medium,No,0.069
1730,HR,5,AI,49,No,2,2,Medium,No,0.041
1731,Technical,3,AI,28,Yes,1,0,Low,No,0.036
1732,Customer Support,4,AI,44,Yes,5,2,Medium,No,0.114
1733,Customer Support,5,Human,15,Yes,2,1,High,No,0.133
1734,Technical,4,AI,52,No,5,2,Medium,No,0.096
1735,Billing,2,AI,28,Yes,5,3,High,No,0.179
1736,Technical,1,Human,22,Yes,5,1,Low,No,0.227
1737,Technical,4,AI,17,Yes,4,1,Low,No,0.235
1738,HR,1,AI,56,Yes,1,0,Low,No,0.018
1739,Billing,3,Human,10,Yes,2,2,High,No,0.2
1740,Technical,2,Human,45,Yes,1,0,Medium,No,0.022
1741,HR,3,Human,36,Yes,3,1,High,No,0.083
1742,Customer Support,2,AI,34,Yes,2,1,Low,No,0.059
1743,Billing,1,Human,15,No,1,0,Low,Yes,0.067
1744,Billing,2,AI,26,Yes,5,0,Low,No,0.192
1745,Billing,3,AI,8,Yes,1,3,Low,No,0.125
1746,Customer Support,1,Human,33,Yes,2,1,Medium,No,0.061
1747,HR,5,Human,45,Yes,1,0,High,No,0.022
1748,HR,2,AI,23,Yes,3,0,High,No,0.13
1749,Billing,5,AI,37,Yes,2,3,Medium,No,0.054
1750,Technical,5,Human,22,Yes,2,3,High,No,0.091
1751,Billing,2,Human,56,Yes,5,2,Medium,No,0.089
1752,Technical,4,Human,44,Yes,4,2,Medium,No,0.091
1753,Technical,3,AI,17,No,3,3,High,No,0.176
1754,Technical,5,AI,53,Yes,5,3,High,No,0.094
1755,HR,2,AI,52,Yes,2,0,Medium,No,0.038
1756,Billing,5,Human,49,Yes,3,1,Low,No,0.061
1757,Technical,5,AI,25,Yes,3,2,Low,No,0.12
1758,Technical,5,Human,16,Yes,2,3,Medium,No,0.125
1759,Billing,5,Human,54,Yes,4,3,Medium,No,0.074
1760,Customer Support,4,Human,19,Yes,4,0,Medium,No,0.211
1761,Customer Support,4,Human,45,Yes,3,1,Medium,No,0.067
1762,Customer Support,1,AI,42,Yes,2,2,High,No,0.048
1763,HR,5,AI,60,Yes,4,2,Low,No,0.067
1764,HR,5,Human,37,Yes,4,3,Low,No,0.108
1765,Customer Support,2,AI,54,Yes,1,3,Low,No,0.019
1766,Customer Support,3,AI,38,Yes,3,0,High,No,0.079
1767,Billing,4,AI,26,Yes,1,0,Medium,No,0.038
1768,HR,1,AI,45,No,2,0,Medium,No,0.044
1769,HR,1,Human,54,Yes,1,0,Medium,No,0.019
1770,HR,1,Human,30,Yes,4,3,High,No,0.133
1771,HR,2,Human,51,Yes,5,0,Medium,No,0.098
1772,Technical,5,Human,19,Yes,4,1,Low,No,0.211
1773,Customer Support,4,AI,9,No,3,1,High,No,0.333
1774,Technical,1,AI,13,Yes,3,1,High,Yes,0.231
1775,HR,1,Human,7,Yes,1,2,High,Yes,0.143
1776,Billing,3,AI,45,Yes,2,3,Medium,No,0.044
1777,HR,5,Human,48,Yes,5,0,Low,No,0.104
1778,HR,2,Human,15,Yes,1,3,Medium,Yes,0.067
1779,HR,4,AI,30,Yes,5,1,Low,No,0.167
1780,HR,4,Human,32,Yes,2,1,High,No,0.062
1781,Customer Support,3,AI,49,Yes,3,1,Low,No,0.061
1782,Billing,5,Human,44,Yes,3,1,Low,No,0.068
1783,Customer Support,5,AI,56,Yes,1,0,High,No,0.018
1784,HR,2,AI,37,No,2,1,High,No,0.054
1785,Technical,3,AI,58,Yes,1,3,Low,No,0.017
1786,Customer Support,1,AI,46,Yes,1,2,Low,No,0.022
1787,HR,4,AI,60,Yes,1,1,High,No,0.017
1788,Technical,2,Human,41,Yes,5,3,Low,No,0.122
1789,Billing,1,Human,47,Yes,4,3,Medium,No,0.085
1790,Technical,4,AI,17,Yes,4,3,High,No,0.235
1791,Customer Support,1,AI,18,Yes,4,0,High,Yes,0.222
1792,HR,4,Human,46,Yes,3,1,Medium,No,0.065
1793,Technical,4,Human,55,Yes,4,2,Low,No,0.073
1794,Technical,5,AI,44,Yes,4,2,Medium,No,0.091
1795,Customer Support,2,Human,14,Yes,4,0,High,Yes,0.286
1796,Billing,1,AI,20,Yes,4,0,High,Yes,0.2
1797,Technical,4,AI,55,Yes,4,0,High,No,0.073
1798,HR,1,AI,31,Yes,3,0,Medium,No,0.097
1799,Technical,1,AI,50,Yes,5,2,Medium,No,0.1
1800,HR,1,Human,5,No,5,2,Low,Yes,1.0
1801,Technical,3,Human,12,Yes,2,3,Low,No,0.167
1802,Technical,5,AI,21,Yes,5,0,Low,No,0.238
1803,HR,1,Human,40,Yes,3,2,Medium,No,0.075
1804,Customer Support,5,AI,37,Yes,3,0,High,No,0.081
1805,Billing,5,AI,12,Yes,2,0,Medium,No,0.167
1806,Customer Support,2,Human,13,Yes,2,3,Low,Yes,0.154
1807,HR,3,AI,55,Yes,1,1,High,No,0.018
1808,Customer Support,4,Human,7,Yes,1,3,Low,No,0.143
1809,Technical,4,AI,6,Yes,2,0,Medium,No,0.333
1810,Technical,4,Human,42,No,3,3,Low,No,0.071
1811,Billing,1,Human,42,Yes,2,1,Low,No,0.048
1812,Customer Support,5,Human,24,Yes,5,3,High,No,0.208
1813,Billing,3,Human,5,Yes,4,3,High,No,0.8
1814,HR,2,Human,55,Yes,5,2,Low,No,0.091
1815,Billing,2,Human,60,Yes,1,2,Medium,No,0.017
1816,Technical,1,Human,24,Yes,5,1,Low,No,0.208
1817,Customer Support,5,AI,9,Yes,2,3,Low,No,0.222
1818,HR,4,Human,13,No,4,1,Low,No,0.308
1819,Technical,5,AI,14,Yes,1,2,Low,No,0.071
1820,Technical,3,Human,58,Yes,3,0,Medium,No,0.052
1821,HR,3,AI,21,No,3,0,High,No,0.143
1822,HR,1,AI,44,Yes,5,3,Medium,No,0.114
1823,Billing,3,AI,18,Yes,5,0,High,No,0.278
1824,Customer Support,3,AI,57,Yes,1,0,Medium,No,0.018
1825,Customer Support,1,AI,13,Yes,1,0,Low,Yes,0.077
1826,Billing,4,Human,12,Yes,3,0,High,No,0.25
1827,Billing,2,Human,25,Yes,4,1,High,No,0.16
1828,Customer Support,1,Human,51,Yes,3,0,High,No,0.059
1829,Billing,3,Human,42,Yes,5,0,High,No,0.119
1830,Billing,3,AI,21,Yes,4,2,Low,No,0.19
1831,Technical,2,AI,17,Yes,3,2,Medium,Yes,0.176
1832,Billing,2,Human,6,Yes,2,2,Medium,Yes,0.333
1833,HR,1,Human,49,Yes,1,2,Medium,No,0.02
1834,Customer Support,3,AI,7,Yes,5,3,Medium,No,0.714
1835,Technical,4,Human,7,Yes,1,0,Low,No,0.143
1836,Technical,5,AI,25,Yes,4,0,High,No,0.16
1837,Billing,2,AI,39,Yes,2,2,Low,No,0.051
1838,Technical,1,AI,47,No,2,3,High,No,0.043
1839,Technical,2,Human,12,Yes,5,2,Low,Yes,0.417
1840,Billing,3,Human,25,Yes,4,1,Medium,No,0.16
1841,Technical,3,Human,17,Yes,2,1,Medium,No,0.118
1842,Billing,1,AI,9,Yes,4,2,Medium,Yes,0.444
1843,Billing,1,Human,31,Yes,4,2,Medium,No,0.129
1844,Technical,2,Human,19,Yes,4,3,Medium,Yes,0.211
1845,Billing,4,Human,34,Yes,3,0,Medium,No,0.088
1846,HR,3,AI,41,Yes,5,2,Medium,No,0.122
1847,Customer Support,2,Human,23,Yes,1,3,Low,No,0.043
1848,Billing,3,AI,41,Yes,5,3,High,No,0.122
1849,Customer Support,2,AI,14,Yes,5,2,High,Yes,0.357
1850,Technical,3,Human,15,Yes,1,2,High,No,0.067
1851,HR,2,Human,58,Yes,4,1,Medium,No,0.069
1852,Customer Support,4,Human,45,Yes,4,3,High,No,0.089
1853,Technical,2,AI,42,Yes,1,2,Medium,No,0.024
1854,Customer Support,1,Human,37,Yes,5,0,Medium,No,0.135
1855,HR,3,Human,55,Yes,5,3,Low,No,0.091
1856,Billing,4,AI,11,Yes,1,0,Low,No,0.091
1857,Customer Support,3,Human,23,Yes,4,2,High,No,0.174
1858,Customer Support,3,Human,33,Yes,3,1,Medium,No,0.091
1859,Technical,4,AI,53,Yes,4,3,Medium,No,0.075
1860,HR,5,Human,55,Yes,1,3,Low,No,0.018
1861,Technical,1,AI,32,Yes,5,3,High,No,0.156
1862,Customer Support,5,Human,48,Yes,1,2,Medium,No,0.021
1863,Customer Support,1,AI,55,No,2,1,High,No,0.036
1864,HR,1,AI,44,No,2,3,Medium,No,0.045
1865,Billing,2,AI,13,Yes,2,2,Medium,Yes,0.154
1866,Technical,4,AI,51,Yes,2,2,Medium,No,0.039
1867,Customer Support,3,AI,37,Yes,3,2,High,No,0.081
1868,Customer Support,4,Human,54,Yes,5,1,High,No,0.093
1869,Customer Support,3,AI,46,No,3,0,High,No,0.065
1870,HR,2,AI,39,Yes,3,2,High,No,0.077
1871,Customer Support,1,AI,59,Yes,3,0,Low,No,0.051
1872,Customer Support,5,Human,38,Yes,2,3,Low,No,0.053
1873,HR,1,Human,41,Yes,4,3,Low,No,0.098
1874,Billing,5,AI,7,Yes,4,1,Low,No,0.571
1875,Customer Support,1,AI,45,Yes,5,2,Medium,No,0.111
1876,HR,1,Human,14,No,1,1,Medium,Yes,0.071
1877,Customer Support,2,Human,48,No,5,0,Medium,No,0.104
1878,Technical,4,AI,60,Yes,5,2,Medium,No,0.083
1879,Technical,4,Human,28,No,1,1,High,No,0.036
1880,Technical,2,Human,47,Yes,5,1,Medium,No,0.106
1881,Customer Support,4,AI,32,Yes,3,1,High,No,0.094
1882,HR,5,Human,27,Yes,2,3,Low,No,0.074
1883,Customer Support,3,Human,25,Yes,4,3,High,No,0.16
1884,Customer Support,4,AI,8,Yes,4,3,Medium,No,0.5
1885,Customer Support,1,Human,47,No,3,0,Medium,No,0.064
1886,HR,4,Human,10,Yes,4,1,Medium,No,0.4
1887,Technical,4,AI,15,Yes,4,1,Low,No,0.267
1888,Technical,4,Human,57,Yes,5,0,High,No,0.088
1889,HR,4,AI,24,Yes,3,1,Low,No,0.125
1890,Customer Support,4,Human,16,Yes,1,0,Low,No,0.062
1891,Customer Support,5,AI,11,Yes,5,2,Medium,No,0.455
1892,Billing,3,Human,20,Yes,2,1,High,No,0.1
1893,Billing,3,AI,29,Yes,4,1,Low,No,0.138
1894,Technical,4,AI,13,Yes,3,3,High,No,0.231
1895,Customer Support,1,AI,50,Yes,2,3,Medium,No,0.04
1896,HR,1,AI,58,Yes,5,0,Medium,No,0.086
1897,HR,3,Human,26,No,2,1,Medium,No,0.077
1898,Billing,2,Human,55,Yes,4,1,Low,No,0.073
1899,Customer Support,5,AI,31,No,5,0,Low,No,0.161
1900,Technical,1,Human,57,Yes,2,0,Medium,No,0.035
1901,Billing,4,AI,17,Yes,1,3,High,No,0.059
1902,Customer Support,3,Human,41,Yes,2,3,Medium,No,0.049
1903,Customer Support,1,Human,28,Yes,4,1,Medium,No,0.143
1904,Customer Support,4,Human,45,Yes,3,3,High,No,0.067
1905,HR,3,Human,8,Yes,5,1,High,No,0.625
1906,Technical,2,AI,16,Yes,1,2,Medium,Yes,0.062
1907,Customer Support,4,Human,31,Yes,3,2,Medium,No,0.097
1908,Billing,5,Human,48,Yes,5,0,Medium,No,0.104
1909,HR,4,Human,56,Yes,5,0,High,No,0.089
1910,Technical,2,Human,23,Yes,1,3,Low,No,0.043
1911,Customer Support,1,Human,12,Yes,4,1,Medium,Yes,0.333
1912,HR,2,AI,11,Yes,1,0,Medium,Yes,0.091
1913,Technical,4,AI,39,Yes,4,3,Low,No,0.103
1914,Billing,5,AI,5,Yes,3,1,High,No,0.6
1915,Billing,2,AI,11,Yes,2,2,High,Yes,0.182
1916,Technical,1,AI,23,Yes,4,2,Medium,No,0.174
1917,HR,1,AI,19,Yes,3,1,High,Yes,0.158
1918,HR,4,Human,59,Yes,1,1,Medium,No,0.017
1919,HR,5,AI,34,Yes,2,1,High,No,0.059
1920,Customer Support,4,AI,43,Yes,2,0,High,No,0.047
1921,Technical,4,AI,35,Yes,1,3,Low,No,0.029
1922,HR,2,Human,43,Yes,2,1,Low,No,0.047
1923,HR,5,AI,56,Yes,4,3,High,No,0.071
1924,Technical,4,Human,55,Yes,2,0,High,No,0.036
1925,Billing,3,Human,33,Yes,4,1,Low,No,0.121
1926,Customer Support,5,AI,43,Yes,2,3,High,No,0.047
1927,Customer Support,3,AI,21,Yes,1,3,High,No,0.048
1928,Technical,1,AI,58,Yes,2,2,Low,No,0.034
1929,Technical,4,AI,29,Yes,4,0,Low,No,0.138
1930,HR,2,Human,39,Yes,4,0,Medium,No,0.103
1931,Billing,2,Human,19,Yes,4,0,Low,Yes,0.211
1932,Customer Support,2,Human,26,No,5,3,High,No,0.192
1933,HR,3,Human,33,Yes,1,3,Low,No,0.03
1934,Technical,1,AI,39,Yes,3,0,High,No,0.077
1935,Billing,2,Human,58,Yes,3,0,High,No,0.052
1936,HR,2,Human,36,Yes,3,3,Medium,No,0.083
1937,Customer Support,4,Human,40,Yes,4,2,Medium,No,0.1
1938,HR,3,Human,11,Yes,3,0,High,No,0.273
1939,Billing,1,Human,60,Yes,2,2,Medium,No,0.033
1940,Technical,2,AI,19,Yes,5,2,Medium,Yes,0.263
1941,Billing,5,Human,8,Yes,5,1,Low,No,0.625
1942,HR,2,Human,45,Yes,2,2,High,No,0.044
1943,Billing,4,AI,37,Yes,2,1,High,No,0.054
1944,Customer Support,5,AI,39,No,2,0,High,No,0.051
1945,Technical,1,Human,19,Yes,1,1,Low,Yes,0.053
1946,Customer Support,3,AI,48,Yes,5,2,Low,No,0.104
1947,Billing,3,Human,7,Yes,3,1,High,No,0.429
1948,Billing,5,AI,8,Yes,3,1,Medium,No,0.375
1949,Customer Support,5,Human,46,Yes,5,3,Medium,No,0.109
1950,Technical,4,AI,32,Yes,1,3,Low,No,0.031
1951,HR,5,AI,55,Yes,3,3,Medium,No,0.055
1952,Technical,1,Human,34,Yes,1,2,High,No,0.029
1953,Technical,3,AI,32,No,2,2,High,No,0.062
1954,Customer Support,1,AI,25,Yes,3,2,Medium,No,0.12
1955,Technical,1,AI,8,Yes,2,3,Medium,Yes,0.25
1956,HR,5,AI,26,Yes,3,2,Low,No,0.115
1957,Technical,4,AI,47,Yes,5,2,Medium,No,0.106
1958,HR,2,AI,28,Yes,5,0,Low,No,0.179
1959,Technical,4,AI,38,Yes,3,1,Low,No,0.079
1960,Billing,1,AI,7,Yes,2,2,Medium,Yes,0.286
1961,Billing,3,Human,20,Yes,1,1,Medium,No,0.05
1962,Billing,2,AI,16,Yes,3,0,High,Yes,0.188
1963,Billing,4,AI,11,Yes,2,3,Low,No,0.182
1964,Billing,1,Human,50,No,3,2,High,No,0.06
1965,HR,1,Human,14,Yes,5,0,High,Yes,0.357
1966,Technical,5,Human,49,Yes,3,1,Medium,No,0.061
1967,Customer Support,1,Human,50,Yes,4,0,Medium,No,0.08
1968,Customer Support,4,AI,5,Yes,2,3,Low,No,0.4
1969,Billing,4,AI,15,Yes,1,3,High,No,0.067
1970,Technical,5,Human,39,Yes,4,3,Low,No,0.103
1971,Billing,3,Human,10,Yes,2,0,Medium,No,0.2
1972,Technical,3,AI,5,Yes,5,3,Low,No,1.0
1973,Technical,3,Human,45,Yes,2,0,Medium,No,0.044
1974,Technical,2,AI,17,Yes,3,0,Medium,Yes,0.176
1975,Billing,4,AI,33,Yes,3,0,Low,No,0.091
1976,Billing,2,Human,48,Yes,5,3,High,No,0.104
1977,Billing,4,AI,45,Yes,2,0,Low,No,0.044
1978,Billing,3,Human,23,No,1,2,High,No,0.043
1979,Customer Support,4,AI,54,No,5,3,Low,No,0.093
1980,Technical,1,Human,46,Yes,3,1,Low,No,0.065
1981,HR,1,AI,13,Yes,5,3,High,Yes,0.385
1982,Billing,5,Human,44,Yes,4,0,High,No,0.091
1983,HR,1,AI,28,Yes,2,3,Medium,No,0.071
1984,Technical,2,AI,58,Yes,5,0,High,No,0.086
1985,Billing,1,AI,26,Yes,5,3,Low,No,0.192
1986,Technical,2,AI,43,Yes,5,0,High,No,0.116
1987,Billing,3,AI,58,No,4,0,Low,No,0.069
1988,HR,5,AI,35,Yes,5,3,Low,No,0.143
1989,Billing,5,Human,12,Yes,3,2,Low,No,0.25
1990,Billing,5,Human,7,Yes,3,3,Medium,No,0.429
1991,Billing,4,AI,34,Yes,4,3,High,No,0.118
1992,Customer Support,2,Human,44,No,5,3,Medium,No,0.114
1993,Technical,5,AI,59,Yes,4,1,Medium,No,0.068
1994,Customer Support,1,AI,18,Yes,1,3,Medium,Yes,0.056
1995,HR,2,AI,19,Yes,2,3,High,Yes,0.105
1996,Technical,1,AI,47,No,2,3,Medium,No,0.043
1997,HR,1,Human,42,Yes,1,0,Low,No,0.024
1998,Technical,3,Human,6,Yes,3,3,Medium,No,0.5
1999,HR,3,Human,37,Yes,1,1,High,No,0.027
2000,Billing,4,Human,13,Yes,5,3,High,No,0.385
2001,HR,4,AI,17,Yes,5,2,Medium,No,0.294
2002,HR,5,AI,27,Yes,5,3,High,No,0.185
2003,Billing,4,Human,15,Yes,5,3,Medium,No,0.333
2004,Billing,2,Human,27,Yes,2,3,Medium,No,0.074
2005,HR,3,Human,59,Yes,2,3,High,No,0.034
2006,Customer Support,3,AI,25,Yes,2,3,High,No,0.08
2007,Billing,3,AI,6,Yes,2,1,Low,No,0.333
2008,Billing,3,AI,8,Yes,2,2,Medium,No,0.25
2009,Technical,2,AI,8,Yes,5,2,High,Yes,0.625
2010,Technical,1,AI,43,Yes,4,1,High,No,0.093
2011,Customer Support,5,AI,5,Yes,2,1,Low,No,0.4
