task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index,urgency_encoded,complexity_score
1729,Customer Support,2,Human,58,Yes,4,1,Medium,No,0.069,2,1.49
1730,HR,5,AI,49,No,2,2,Medium,No,0.041,2,2.845
1731,Technical,3,AI,28,Yes,1,0,Low,No,0.036,1,1.4400000000000002
1732,Customer Support,4,AI,44,Yes,5,2,Medium,No,0.114,2,2.4200000000000004
1733,Customer Support,5,Human,15,Yes,2,1,High,No,0.133,3,2.575
1734,Technical,4,AI,52,No,5,2,Medium,No,0.096,2,2.4600000000000004
1735,Billing,2,AI,28,Yes,5,3,High,No,0.179,3,1.84
1736,Technical,1,Human,22,Yes,5,1,Low,No,0.227,1,0.8099999999999999
1737,Technical,4,AI,17,Yes,4,1,Low,No,0.235,1,1.985
1738,HR,1,AI,56,Yes,1,0,Low,No,0.018,1,0.7799999999999999
1739,Billing,3,Human,10,Yes,2,2,High,No,0.2,3,1.9500000000000004
1740,Technical,2,Human,45,Yes,1,0,Medium,No,0.022,2,1.2249999999999999
1741,HR,3,Human,36,Yes,3,1,High,No,0.083,3,1.8800000000000001
1742,Customer Support,2,AI,34,Yes,2,1,Low,No,0.059,1,1.27
1743,Billing,1,Human,15,No,1,0,Low,Yes,0.067,1,0.5750000000000001
1744,Billing,2,AI,26,Yes,5,0,Low,No,0.192,1,1.03
1745,Billing,3,AI,8,Yes,1,3,Low,No,0.125,1,1.9400000000000004
1746,Customer Support,1,Human,33,Yes,2,1,Medium,No,0.061,2,0.9650000000000001
1747,HR,5,Human,45,Yes,1,0,High,No,0.022,3,2.5250000000000004
1748,HR,2,AI,23,Yes,3,0,High,No,0.13,3,1.215
1749,Billing,5,AI,37,Yes,2,3,Medium,No,0.054,2,2.9850000000000003
1750,Technical,5,Human,22,Yes,2,3,High,No,0.091,3,3.01
1751,Billing,2,Human,56,Yes,5,2,Medium,No,0.089,2,1.68
1752,Technical,4,Human,44,Yes,4,2,Medium,No,0.091,2,2.4200000000000004
1753,Technical,3,AI,17,No,3,3,High,No,0.176,3,2.1850000000000005
1754,Technical,5,AI,53,Yes,5,3,High,No,0.094,3,3.165
1755,HR,2,AI,52,Yes,2,0,Medium,No,0.038,2,1.26
1756,Billing,5,Human,49,Yes,3,1,Low,No,0.061,1,2.5450000000000004
1757,Technical,5,AI,25,Yes,3,2,Low,No,0.12,1,2.625
1758,Technical,5,Human,16,Yes,2,3,Medium,No,0.125,2,2.8800000000000003
1759,Billing,5,Human,54,Yes,4,3,Medium,No,0.074,2,3.0700000000000003
1760,Customer Support,4,Human,19,Yes,4,0,Medium,No,0.211,2,1.895
1761,Customer Support,4,Human,45,Yes,3,1,Medium,No,0.067,2,2.2250000000000005
1762,Customer Support,1,AI,42,Yes,2,2,High,No,0.048,3,1.31
1763,HR,5,AI,60,Yes,4,2,Low,No,0.067,1,2.8
1764,HR,5,Human,37,Yes,4,3,Low,No,0.108,1,2.8850000000000002
1765,Customer Support,2,AI,54,Yes,1,3,Low,No,0.019,1,1.7700000000000002
1766,Customer Support,3,AI,38,Yes,3,0,High,No,0.079,3,1.6900000000000002
1767,Billing,4,AI,26,Yes,1,0,Medium,No,0.038,2,1.93
1768,HR,1,AI,45,No,2,0,Medium,No,0.044,2,0.825
1769,HR,1,Human,54,Yes,1,0,Medium,No,0.019,2,0.8700000000000001
1770,HR,1,Human,30,Yes,4,3,High,No,0.133,3,1.4500000000000002
1771,HR,2,Human,51,Yes,5,0,Medium,No,0.098,2,1.2550000000000001
1772,Technical,5,Human,19,Yes,4,1,Low,No,0.211,1,2.3950000000000005
1773,Customer Support,4,AI,9,No,3,1,High,No,0.333,3,2.145
1774,Technical,1,AI,13,Yes,3,1,High,Yes,0.231,3,0.9650000000000001
1775,HR,1,Human,7,Yes,1,2,High,Yes,0.143,3,1.135
1776,Billing,3,AI,45,Yes,2,3,Medium,No,0.044,2,2.2250000000000005
1777,HR,5,Human,48,Yes,5,0,Low,No,0.104,1,2.3400000000000003
1778,HR,2,Human,15,Yes,1,3,Medium,Yes,0.067,2,1.675
1779,HR,4,AI,30,Yes,5,1,Low,No,0.167,1,2.05
1780,HR,4,Human,32,Yes,2,1,High,No,0.062,3,2.26
1781,Customer Support,3,AI,49,Yes,3,1,Low,No,0.061,1,1.7450000000000003
1782,Billing,5,Human,44,Yes,3,1,Low,No,0.068,1,2.52
1783,Customer Support,5,AI,56,Yes,1,0,High,No,0.018,3,2.58
1784,HR,2,AI,37,No,2,1,High,No,0.054,3,1.485
1785,Technical,3,AI,58,Yes,1,3,Low,No,0.017,1,2.1900000000000004
1786,Customer Support,1,AI,46,Yes,1,2,Low,No,0.022,1,1.1300000000000001
1787,HR,4,AI,60,Yes,1,1,High,No,0.017,3,2.4000000000000004
1788,Technical,2,Human,41,Yes,5,3,Low,No,0.122,1,1.7050000000000003
1789,Billing,1,Human,47,Yes,4,3,Medium,No,0.085,2,1.435
1790,Technical,4,AI,17,Yes,4,3,High,No,0.235,3,2.585
1791,Customer Support,1,AI,18,Yes,4,0,High,Yes,0.222,3,0.79
1792,HR,4,Human,46,Yes,3,1,Medium,No,0.065,2,2.2300000000000004
1793,Technical,4,Human,55,Yes,4,2,Low,No,0.073,1,2.375
1794,Technical,5,AI,44,Yes,4,2,Medium,No,0.091,2,2.82
1795,Customer Support,2,Human,14,Yes,4,0,High,Yes,0.286,3,1.17
1796,Billing,1,AI,20,Yes,4,0,High,Yes,0.2,3,0.8
1797,Technical,4,AI,55,Yes,4,0,High,No,0.073,3,2.175
1798,HR,1,AI,31,Yes,3,0,Medium,No,0.097,2,0.7550000000000001
1799,Technical,1,AI,50,Yes,5,2,Medium,No,0.1,2,1.25
1800,HR,1,Human,5,No,5,2,Low,Yes,1.0,1,0.925
1801,Technical,3,Human,12,Yes,2,3,Low,No,0.167,1,1.9600000000000004
1802,Technical,5,AI,21,Yes,5,0,Low,No,0.238,1,2.205
1803,HR,1,Human,40,Yes,3,2,Medium,No,0.075,2,1.2
1804,Customer Support,5,AI,37,Yes,3,0,High,No,0.081,3,2.4850000000000003
1805,Billing,5,AI,12,Yes,2,0,Medium,No,0.167,2,2.2600000000000002
1806,Customer Support,2,Human,13,Yes,2,3,Low,Yes,0.154,1,1.5650000000000002
1807,HR,3,AI,55,Yes,1,1,High,No,0.018,3,1.975
1808,Customer Support,4,Human,7,Yes,1,3,Low,No,0.143,1,2.3350000000000004
1809,Technical,4,AI,6,Yes,2,0,Medium,No,0.333,2,1.83
1810,Technical,4,Human,42,No,3,3,Low,No,0.071,1,2.5100000000000002
1811,Billing,1,Human,42,Yes,2,1,Low,No,0.048,1,0.91
1812,Customer Support,5,Human,24,Yes,5,3,High,No,0.208,3,3.0200000000000005
1813,Billing,3,Human,5,Yes,4,3,High,No,0.8,3,2.125
1814,HR,2,Human,55,Yes,5,2,Low,No,0.091,1,1.5750000000000002
1815,Billing,2,Human,60,Yes,1,2,Medium,No,0.017,2,1.7
1816,Technical,1,Human,24,Yes,5,1,Low,No,0.208,1,0.82
1817,Customer Support,5,AI,9,Yes,2,3,Low,No,0.222,1,2.745
1818,HR,4,Human,13,No,4,1,Low,No,0.308,1,1.965
1819,Technical,5,AI,14,Yes,1,2,Low,No,0.071,1,2.57
1820,Technical,3,Human,58,Yes,3,0,Medium,No,0.052,2,1.6900000000000002
1821,HR,3,AI,21,No,3,0,High,No,0.143,3,1.6050000000000002
1822,HR,1,AI,44,Yes,5,3,Medium,No,0.114,2,1.4200000000000002
1823,Billing,3,AI,18,Yes,5,0,High,No,0.278,3,1.5900000000000003
1824,Customer Support,3,AI,57,Yes,1,0,Medium,No,0.018,2,1.685
1825,Customer Support,1,AI,13,Yes,1,0,Low,Yes,0.077,1,0.5650000000000001
1826,Billing,4,Human,12,Yes,3,0,High,No,0.25,3,1.9600000000000002
1827,Billing,2,Human,25,Yes,4,1,High,No,0.16,3,1.425
1828,Customer Support,1,Human,51,Yes,3,0,High,No,0.059,3,0.9550000000000001
1829,Billing,3,Human,42,Yes,5,0,High,No,0.119,3,1.7100000000000002
1830,Billing,3,AI,21,Yes,4,2,Low,No,0.19,1,1.8050000000000002
1831,Technical,2,AI,17,Yes,3,2,Medium,Yes,0.176,2,1.485
1832,Billing,2,Human,6,Yes,2,2,Medium,Yes,0.333,2,1.43
1833,HR,1,Human,49,Yes,1,2,Medium,No,0.02,2,1.2449999999999999
1834,Customer Support,3,AI,7,Yes,5,3,Medium,No,0.714,2,2.035
1835,Technical,4,Human,7,Yes,1,0,Low,No,0.143,1,1.735
1836,Technical,5,AI,25,Yes,4,0,High,No,0.16,3,2.425
1837,Billing,2,AI,39,Yes,2,2,Low,No,0.051,1,1.495
1838,Technical,1,AI,47,No,2,3,High,No,0.043,3,1.5350000000000001
1839,Technical,2,Human,12,Yes,5,2,Low,Yes,0.417,1,1.3600000000000003
1840,Billing,3,Human,25,Yes,4,1,Medium,No,0.16,2,1.725
1841,Technical,3,Human,17,Yes,2,1,Medium,No,0.118,2,1.685
1842,Billing,1,AI,9,Yes,4,2,Medium,Yes,0.444,2,1.045
1843,Billing,1,Human,31,Yes,4,2,Medium,No,0.129,2,1.155
1844,Technical,2,Human,19,Yes,4,3,Medium,Yes,0.211,2,1.695
1845,Billing,4,Human,34,Yes,3,0,Medium,No,0.088,2,1.97
1846,HR,3,AI,41,Yes,5,2,Medium,No,0.122,2,2.0050000000000003
1847,Customer Support,2,Human,23,Yes,1,3,Low,No,0.043,1,1.6150000000000002
1848,Billing,3,AI,41,Yes,5,3,High,No,0.122,3,2.3050000000000006
1849,Customer Support,2,AI,14,Yes,5,2,High,Yes,0.357,3,1.57
1850,Technical,3,Human,15,Yes,1,2,High,No,0.067,3,1.9750000000000003
1851,HR,2,Human,58,Yes,4,1,Medium,No,0.069,2,1.49
1852,Customer Support,4,Human,45,Yes,4,3,High,No,0.089,3,2.7250000000000005
1853,Technical,2,AI,42,Yes,1,2,Medium,No,0.024,2,1.61
1854,Customer Support,1,Human,37,Yes,5,0,Medium,No,0.135,2,0.7849999999999999
1855,HR,3,Human,55,Yes,5,3,Low,No,0.091,1,2.1750000000000003
1856,Billing,4,AI,11,Yes,1,0,Low,No,0.091,1,1.7550000000000001
1857,Customer Support,3,Human,23,Yes,4,2,High,No,0.174,3,2.0150000000000006
1858,Customer Support,3,Human,33,Yes,3,1,Medium,No,0.091,2,1.7650000000000001
1859,Technical,4,AI,53,Yes,4,3,Medium,No,0.075,2,2.665
1860,HR,5,Human,55,Yes,1,3,Low,No,0.018,1,2.975
1861,Technical,1,AI,32,Yes,5,3,High,No,0.156,3,1.4600000000000002
1862,Customer Support,5,Human,48,Yes,1,2,Medium,No,0.021,2,2.8400000000000003
1863,Customer Support,1,AI,55,No,2,1,High,No,0.036,3,1.175
1864,HR,1,AI,44,No,2,3,Medium,No,0.045,2,1.4200000000000002
1865,Billing,2,AI,13,Yes,2,2,Medium,Yes,0.154,2,1.465
1866,Technical,4,AI,51,Yes,2,2,Medium,No,0.039,2,2.455
1867,Customer Support,3,AI,37,Yes,3,2,High,No,0.081,3,2.085
1868,Customer Support,4,Human,54,Yes,5,1,High,No,0.093,3,2.37
1869,Customer Support,3,AI,46,No,3,0,High,No,0.065,3,1.7300000000000002
1870,HR,2,AI,39,Yes,3,2,High,No,0.077,3,1.695
1871,Customer Support,1,AI,59,Yes,3,0,Low,No,0.051,1,0.795
1872,Customer Support,5,Human,38,Yes,2,3,Low,No,0.053,1,2.89
1873,HR,1,Human,41,Yes,4,3,Low,No,0.098,1,1.3050000000000002
1874,Billing,5,AI,7,Yes,4,1,Low,No,0.571,1,2.3350000000000004
1875,Customer Support,1,AI,45,Yes,5,2,Medium,No,0.111,2,1.2249999999999999
1876,HR,1,Human,14,No,1,1,Medium,Yes,0.071,2,0.8700000000000001
1877,Customer Support,2,Human,48,No,5,0,Medium,No,0.104,2,1.24
1878,Technical,4,AI,60,Yes,5,2,Medium,No,0.083,2,2.5000000000000004
1879,Technical,4,Human,28,No,1,1,High,No,0.036,3,2.24
1880,Technical,2,Human,47,Yes,5,1,Medium,No,0.106,2,1.435
1881,Customer Support,4,AI,32,Yes,3,1,High,No,0.094,3,2.26
1882,HR,5,Human,27,Yes,2,3,Low,No,0.074,1,2.835
1883,Customer Support,3,Human,25,Yes,4,3,High,No,0.16,3,2.2250000000000005
1884,Customer Support,4,AI,8,Yes,4,3,Medium,No,0.5,2,2.4400000000000004
1885,Customer Support,1,Human,47,No,3,0,Medium,No,0.064,2,0.835
1886,HR,4,Human,10,Yes,4,1,Medium,No,0.4,2,2.0500000000000003
1887,Technical,4,AI,15,Yes,4,1,Low,No,0.267,1,1.975
1888,Technical,4,Human,57,Yes,5,0,High,No,0.088,3,2.185
1889,HR,4,AI,24,Yes,3,1,Low,No,0.125,1,2.02
1890,Customer Support,4,Human,16,Yes,1,0,Low,No,0.062,1,1.7800000000000002
1891,Customer Support,5,AI,11,Yes,5,2,Medium,No,0.455,2,2.6550000000000002
1892,Billing,3,Human,20,Yes,2,1,High,No,0.1,3,1.8000000000000003
1893,Billing,3,AI,29,Yes,4,1,Low,No,0.138,1,1.6450000000000002
1894,Technical,4,AI,13,Yes,3,3,High,No,0.231,3,2.5650000000000004
1895,Customer Support,1,AI,50,Yes,2,3,Medium,No,0.04,2,1.45
1896,HR,1,AI,58,Yes,5,0,Medium,No,0.086,2,0.8899999999999999
1897,HR,3,Human,26,No,2,1,Medium,No,0.077,2,1.73
1898,Billing,2,Human,55,Yes,4,1,Low,No,0.073,1,1.375
1899,Customer Support,5,AI,31,No,5,0,Low,No,0.161,1,2.255
1900,Technical,1,Human,57,Yes,2,0,Medium,No,0.035,2,0.885
1901,Billing,4,AI,17,Yes,1,3,High,No,0.059,3,2.585
1902,Customer Support,3,Human,41,Yes,2,3,Medium,No,0.049,2,2.2050000000000005
1903,Customer Support,1,Human,28,Yes,4,1,Medium,No,0.143,2,0.94
1904,Customer Support,4,Human,45,Yes,3,3,High,No,0.067,3,2.7250000000000005
1905,HR,3,Human,8,Yes,5,1,High,No,0.625,3,1.7400000000000002
1906,Technical,2,AI,16,Yes,1,2,Medium,Yes,0.062,2,1.48
1907,Customer Support,4,Human,31,Yes,3,2,Medium,No,0.097,2,2.3550000000000004
1908,Billing,5,Human,48,Yes,5,0,Medium,No,0.104,2,2.4400000000000004
1909,HR,4,Human,56,Yes,5,0,High,No,0.089,3,2.18
1910,Technical,2,Human,23,Yes,1,3,Low,No,0.043,1,1.6150000000000002
1911,Customer Support,1,Human,12,Yes,4,1,Medium,Yes,0.333,2,0.8600000000000001
1912,HR,2,AI,11,Yes,1,0,Medium,Yes,0.091,2,1.055
1913,Technical,4,AI,39,Yes,4,3,Low,No,0.103,1,2.4950000000000006
1914,Billing,5,AI,5,Yes,3,1,High,No,0.6,3,2.5250000000000004
1915,Billing,2,AI,11,Yes,2,2,High,Yes,0.182,3,1.555
1916,Technical,1,AI,23,Yes,4,2,Medium,No,0.174,2,1.115
1917,HR,1,AI,19,Yes,3,1,High,Yes,0.158,3,0.9950000000000001
1918,HR,4,Human,59,Yes,1,1,Medium,No,0.017,2,2.2950000000000004
1919,HR,5,AI,34,Yes,2,1,High,No,0.059,3,2.67
1920,Customer Support,4,AI,43,Yes,2,0,High,No,0.047,3,2.115
1921,Technical,4,AI,35,Yes,1,3,Low,No,0.029,1,2.475
1922,HR,2,Human,43,Yes,2,1,Low,No,0.047,1,1.3150000000000002
1923,HR,5,AI,56,Yes,4,3,High,No,0.071,3,3.1799999999999997
1924,Technical,4,Human,55,Yes,2,0,High,No,0.036,3,2.175
1925,Billing,3,Human,33,Yes,4,1,Low,No,0.121,1,1.6650000000000003
1926,Customer Support,5,AI,43,Yes,2,3,High,No,0.047,3,3.115
1927,Customer Support,3,AI,21,Yes,1,3,High,No,0.048,3,2.205
1928,Technical,1,AI,58,Yes,2,2,Low,No,0.034,1,1.19
1929,Technical,4,AI,29,Yes,4,0,Low,No,0.138,1,1.8450000000000002
1930,HR,2,Human,39,Yes,4,0,Medium,No,0.103,2,1.195
1931,Billing,2,Human,19,Yes,4,0,Low,Yes,0.211,1,0.995
1932,Customer Support,2,Human,26,No,5,3,High,No,0.192,3,1.8300000000000003
1933,HR,3,Human,33,Yes,1,3,Low,No,0.03,1,2.0650000000000004
1934,Technical,1,AI,39,Yes,3,0,High,No,0.077,3,0.895
1935,Billing,2,Human,58,Yes,3,0,High,No,0.052,3,1.3900000000000001
1936,HR,2,Human,36,Yes,3,3,Medium,No,0.083,2,1.78
1937,Customer Support,4,Human,40,Yes,4,2,Medium,No,0.1,2,2.4000000000000004
1938,HR,3,Human,11,Yes,3,0,High,No,0.273,3,1.5550000000000002
1939,Billing,1,Human,60,Yes,2,2,Medium,No,0.033,2,1.3
1940,Technical,2,AI,19,Yes,5,2,Medium,Yes,0.263,2,1.4949999999999999
1941,Billing,5,Human,8,Yes,5,1,Low,No,0.625,1,2.3400000000000003
1942,HR,2,Human,45,Yes,2,2,High,No,0.044,3,1.7249999999999999
1943,Billing,4,AI,37,Yes,2,1,High,No,0.054,3,2.285
1944,Customer Support,5,AI,39,No,2,0,High,No,0.051,3,2.495
1945,Technical,1,Human,19,Yes,1,1,Low,Yes,0.053,1,0.795
1946,Customer Support,3,AI,48,Yes,5,2,Low,No,0.104,1,1.9400000000000004
1947,Billing,3,Human,7,Yes,3,1,High,No,0.429,3,1.735
1948,Billing,5,AI,8,Yes,3,1,Medium,No,0.375,2,2.4400000000000004
1949,Customer Support,5,Human,46,Yes,5,3,Medium,No,0.109,2,3.0300000000000002
1950,Technical,4,AI,32,Yes,1,3,Low,No,0.031,1,2.4600000000000004
1951,HR,5,AI,55,Yes,3,3,Medium,No,0.055,2,3.075
1952,Technical,1,Human,34,Yes,1,2,High,No,0.029,3,1.27
1953,Technical,3,AI,32,No,2,2,High,No,0.062,3,2.0600000000000005
1954,Customer Support,1,AI,25,Yes,3,2,Medium,No,0.12,2,1.125
1955,Technical,1,AI,8,Yes,2,3,Medium,Yes,0.25,2,1.24
1956,HR,5,AI,26,Yes,3,2,Low,No,0.115,1,2.63
1957,Technical,4,AI,47,Yes,5,2,Medium,No,0.106,2,2.435
1958,HR,2,AI,28,Yes,5,0,Low,No,0.179,1,1.04
1959,Technical,4,AI,38,Yes,3,1,Low,No,0.079,1,2.09
1960,Billing,1,AI,7,Yes,2,2,Medium,Yes,0.286,2,1.035
1961,Billing,3,Human,20,Yes,1,1,Medium,No,0.05,2,1.7000000000000002
1962,Billing,2,AI,16,Yes,3,0,High,Yes,0.188,3,1.1800000000000002
1963,Billing,4,AI,11,Yes,2,3,Low,No,0.182,1,2.355
1964,Billing,1,Human,50,No,3,2,High,No,0.06,3,1.35
1965,HR,1,Human,14,Yes,5,0,High,Yes,0.357,3,0.77
1966,Technical,5,Human,49,Yes,3,1,Medium,No,0.061,2,2.6450000000000005
1967,Customer Support,1,Human,50,Yes,4,0,Medium,No,0.08,2,0.8500000000000001
1968,Customer Support,4,AI,5,Yes,2,3,Low,No,0.4,1,2.325
1969,Billing,4,AI,15,Yes,1,3,High,No,0.067,3,2.575
1970,Technical,5,Human,39,Yes,4,3,Low,No,0.103,1,2.895
1971,Billing,3,Human,10,Yes,2,0,Medium,No,0.2,2,1.4500000000000002
1972,Technical,3,AI,5,Yes,5,3,Low,No,1.0,1,1.9250000000000003
1973,Technical,3,Human,45,Yes,2,0,Medium,No,0.044,2,1.6250000000000002
1974,Technical,2,AI,17,Yes,3,0,Medium,Yes,0.176,2,1.085
1975,Billing,4,AI,33,Yes,3,0,Low,No,0.091,1,1.8650000000000002
1976,Billing,2,Human,48,Yes,5,3,High,No,0.104,3,1.9400000000000002
1977,Billing,4,AI,45,Yes,2,0,Low,No,0.044,1,1.9250000000000003
1978,Billing,3,Human,23,No,1,2,High,No,0.043,3,2.0150000000000006
1979,Customer Support,4,AI,54,No,5,3,Low,No,0.093,1,2.5700000000000003
1980,Technical,1,Human,46,Yes,3,1,Low,No,0.065,1,0.93
1981,HR,1,AI,13,Yes,5,3,High,Yes,0.385,3,1.3650000000000002
1982,Billing,5,Human,44,Yes,4,0,High,No,0.091,3,2.5199999999999996
1983,HR,1,AI,28,Yes,2,3,Medium,No,0.071,2,1.34
1984,Technical,2,AI,58,Yes,5,0,High,No,0.086,3,1.3900000000000001
1985,Billing,1,AI,26,Yes,5,3,Low,No,0.192,1,1.2300000000000002
1986,Technical,2,AI,43,Yes,5,0,High,No,0.116,3,1.3150000000000002
1987,Billing,3,AI,58,No,4,0,Low,No,0.069,1,1.5900000000000003
1988,HR,5,AI,35,Yes,5,3,Low,No,0.143,1,2.875
1989,Billing,5,Human,12,Yes,3,2,Low,No,0.25,1,2.56
1990,Billing,5,Human,7,Yes,3,3,Medium,No,0.429,2,2.8350000000000004
1991,Billing,4,AI,34,Yes,4,3,High,No,0.118,3,2.67
1992,Customer Support,2,Human,44,No,5,3,Medium,No,0.114,2,1.82
1993,Technical,5,AI,59,Yes,4,1,Medium,No,0.068,2,2.6950000000000003
1994,Customer Support,1,AI,18,Yes,1,3,Medium,Yes,0.056,2,1.29
1995,HR,2,AI,19,Yes,2,3,High,Yes,0.105,3,1.7950000000000002
1996,Technical,1,AI,47,No,2,3,Medium,No,0.043,2,1.435
1997,HR,1,Human,42,Yes,1,0,Low,No,0.024,1,0.71
1998,Technical,3,Human,6,Yes,3,3,Medium,No,0.5,2,2.0300000000000002
1999,HR,3,Human,37,Yes,1,1,High,No,0.027,3,1.8850000000000002
2000,Billing,4,Human,13,Yes,5,3,High,No,0.385,3,2.5650000000000004
2001,HR,4,AI,17,Yes,5,2,Medium,No,0.294,2,2.285
2002,HR,5,AI,27,Yes,5,3,High,No,0.185,3,3.035
2003,Billing,4,Human,15,Yes,5,3,Medium,No,0.333,2,2.4750000000000005
2004,Billing,2,Human,27,Yes,2,3,Medium,No,0.074,2,1.735
2005,HR,3,Human,59,Yes,2,3,High,No,0.034,3,2.3950000000000005
2006,Customer Support,3,AI,25,Yes,2,3,High,No,0.08,3,2.2250000000000005
2007,Billing,3,AI,6,Yes,2,1,Low,No,0.333,1,1.5300000000000002
2008,Billing,3,AI,8,Yes,2,2,Medium,No,0.25,2,1.84
2009,Technical,2,AI,8,Yes,5,2,High,Yes,0.625,3,1.5400000000000003
2010,Technical,1,AI,43,Yes,4,1,High,No,0.093,3,1.115
2011,Customer Support,5,AI,5,Yes,2,1,Low,No,0.4,1,2.325
2012,HR,4,Human,25,Yes,2,2,Low,No,0.08,1,2.225
2013,Technical,5,Human,39,Yes,4,3,Low,No,0.103,1,2.895
2014,Customer Support,1,AI,25,No,3,3,Low,No,0.12,1,1.225
2015,Customer Support,1,AI,15,Yes,3,3,High,Yes,0.2,3,1.3750000000000002
2016,Technical,1,AI,20,Yes,5,0,Low,Yes,0.25,1,0.6
2017,HR,5,AI,55,Yes,1,0,Medium,No,0.018,2,2.475
2018,Technical,5,Human,60,Yes,1,0,High,No,0.017,3,2.5999999999999996
2019,Customer Support,1,AI,31,Yes,3,0,Medium,No,0.097,2,0.7550000000000001
2020,HR,4,AI,30,Yes,5,2,Low,No,0.167,1,2.25
2021,HR,2,Human,29,Yes,1,1,Medium,No,0.034,2,1.345
2022,HR,4,AI,24,Yes,5,2,Medium,No,0.208,2,2.3200000000000003
2023,Customer Support,5,AI,18,Yes,3,2,Low,No,0.167,1,2.59
2024,HR,2,AI,11,Yes,1,3,High,Yes,0.091,3,1.7550000000000001
2025,Billing,5,Human,58,Yes,2,0,Low,No,0.034,1,2.39
2026,Billing,5,AI,30,Yes,4,2,Low,No,0.133,1,2.65
2027,Billing,4,Human,37,Yes,3,3,Medium,No,0.081,2,2.5850000000000004
2028,HR,3,Human,44,Yes,3,1,Low,No,0.068,1,1.7200000000000002
2029,Customer Support,5,AI,41,Yes,5,1,Medium,No,0.122,2,2.6050000000000004
2030,Customer Support,4,AI,36,Yes,5,3,High,No,0.139,3,2.6799999999999997
2031,Technical,4,AI,50,Yes,2,0,High,No,0.04,3,2.1500000000000004
2032,HR,2,AI,25,Yes,4,3,Low,No,0.16,1,1.6250000000000002
2033,Customer Support,1,AI,44,Yes,3,3,High,No,0.068,3,1.5200000000000002
2034,HR,3,Human,40,No,2,2,Low,No,0.05,1,1.9000000000000004
2035,Billing,2,Human,35,Yes,4,1,High,No,0.114,3,1.475
2036,Billing,1,Human,11,Yes,5,1,Low,Yes,0.455,1,0.755
2037,Technical,4,AI,46,Yes,4,2,Medium,No,0.087,2,2.43
2038,Billing,5,AI,42,No,3,1,High,No,0.071,3,2.71
2039,HR,2,Human,43,Yes,4,0,Medium,No,0.093,2,1.215
2040,HR,3,AI,39,Yes,4,1,High,No,0.103,3,1.8950000000000002
2041,Billing,3,Human,34,Yes,5,2,Low,No,0.147,1,1.87
2042,Technical,2,AI,21,No,5,3,High,No,0.238,3,1.8050000000000002
2043,Billing,1,Human,33,Yes,4,3,Low,No,0.121,1,1.2650000000000001
2044,Billing,1,AI,7,Yes,2,2,Medium,Yes,0.286,2,1.035
2045,Customer Support,5,AI,55,Yes,5,0,High,No,0.091,3,2.575
2046,Technical,1,AI,34,Yes,4,0,Medium,No,0.118,2,0.77
2047,HR,2,Human,19,Yes,5,2,Low,Yes,0.263,1,1.395
2048,HR,3,Human,7,No,5,3,Low,No,0.714,1,1.9350000000000003
2049,HR,1,AI,5,Yes,4,3,Low,Yes,0.8,1,1.1250000000000002
2050,Customer Support,1,AI,55,Yes,1,2,Medium,No,0.018,2,1.2750000000000001
2051,Technical,5,AI,13,Yes,5,0,Low,No,0.385,1,2.165
2052,Customer Support,3,Human,48,Yes,3,0,High,No,0.062,3,1.7400000000000002
2053,Billing,3,Human,10,Yes,2,0,Medium,No,0.2,2,1.4500000000000002
2054,HR,5,AI,39,No,3,1,High,No,0.077,3,2.6950000000000003
2055,Customer Support,2,AI,50,No,1,2,High,No,0.02,3,1.7500000000000002
2056,Billing,3,AI,27,Yes,1,3,Low,No,0.037,1,2.035
2057,Customer Support,1,AI,38,Yes,3,2,Medium,No,0.079,2,1.19
2058,Customer Support,3,Human,57,Yes,2,3,High,No,0.035,3,2.385
2059,Technical,3,AI,39,Yes,2,3,Low,No,0.051,1,2.095
2060,Customer Support,1,AI,37,Yes,1,1,Low,No,0.027,1,0.8849999999999999
2061,Billing,5,AI,34,No,5,2,High,No,0.147,3,2.87
2062,Customer Support,5,AI,55,Yes,2,3,Low,No,0.036,1,2.975
2063,Customer Support,1,AI,18,Yes,3,3,Medium,Yes,0.167,2,1.29
2064,Customer Support,2,AI,50,Yes,1,1,Low,No,0.02,1,1.35
2065,HR,3,AI,17,No,1,2,Medium,No,0.059,2,1.885
2066,Billing,4,Human,41,Yes,3,0,Medium,No,0.073,2,2.0050000000000003
2067,HR,1,AI,33,Yes,5,1,Medium,No,0.152,2,0.9650000000000001
2068,Customer Support,1,AI,58,Yes,2,0,Low,No,0.034,1,0.7899999999999999
2069,HR,1,Human,39,Yes,2,1,Medium,No,0.051,2,0.9949999999999999
2070,Technical,5,AI,34,Yes,1,1,Medium,No,0.029,2,2.5700000000000003
2071,Billing,3,Human,5,Yes,1,3,High,No,0.2,3,2.125
2072,Technical,3,Human,26,Yes,5,0,Low,No,0.192,1,1.4300000000000002
2073,Billing,1,Human,7,Yes,4,1,High,Yes,0.571,3,0.935
2074,Billing,2,AI,37,No,2,1,Low,No,0.054,1,1.2850000000000001
2075,Customer Support,1,Human,44,Yes,1,3,Low,No,0.023,1,1.3200000000000003
2076,Customer Support,4,AI,8,Yes,3,3,Medium,No,0.375,2,2.4400000000000004
2077,Billing,4,Human,7,Yes,1,1,Low,No,0.143,1,1.935
